"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"05.12.2020 17:00 - 05.12.2020 17:15","60862","62841"
"05.12.2020 17:15 - 05.12.2020 17:30","61347","62869"
"05.12.2020 17:30 - 05.12.2020 17:45","61721","63259"
"05.12.2020 17:45 - 05.12.2020 18:00","61856","63484"
"05.12.2020 18:00 - 05.12.2020 18:15","62000","63126"
"05.12.2020 18:15 - 05.12.2020 18:30","61995","62982"
"05.12.2020 18:30 - 05.12.2020 18:45","61411","62327"
"05.12.2020 18:45 - 05.12.2020 19:00","60933","62271"
"05.12.2020 19:00 - 05.12.2020 19:15","60598","61549"
"05.12.2020 19:15 - 05.12.2020 19:30","59683","60854"
"05.12.2020 19:30 - 05.12.2020 19:45","59501","60080"
"05.12.2020 19:45 - 05.12.2020 20:00","58937","59216"
"05.12.2020 20:00 - 05.12.2020 20:15","57527","58126"
"05.12.2020 20:15 - 05.12.2020 20:30","56427","56784"
"05.12.2020 20:30 - 05.12.2020 20:45","55866","55724"
"05.12.2020 20:45 - 05.12.2020 21:00","55034","54931"
"05.12.2020 21:00 - 05.12.2020 21:15","54729","54630"
"05.12.2020 21:15 - 05.12.2020 21:30","54362","53627"
"05.12.2020 21:30 - 05.12.2020 21:45","53862","53278"
"05.12.2020 21:45 - 05.12.2020 22:00","54082","52775"
"05.12.2020 22:00 - 05.12.2020 22:15","54202","53122"
"05.12.2020 22:15 - 05.12.2020 22:30","53817","52476"
"05.12.2020 22:30 - 05.12.2020 22:45","53356","51509"
"05.12.2020 22:45 - 05.12.2020 23:00","52618","50930"
"05.12.2020 23:00 - 05.12.2020 23:15","51922","50274"
"05.12.2020 23:15 - 05.12.2020 23:30","51298","49624"
"05.12.2020 23:30 - 05.12.2020 23:45","50607","49186"
"05.12.2020 23:45 - 06.12.2020 00:00","49848","48461"
"06.12.2020 00:00 - 06.12.2020 00:15","46442","47261"
"06.12.2020 00:15 - 06.12.2020 00:30","45479","46581"
"06.12.2020 00:30 - 06.12.2020 00:45","44930","46257"
"06.12.2020 00:45 - 06.12.2020 01:00","44493","45877"
"06.12.2020 01:00 - 06.12.2020 01:15","43819","45118"
"06.12.2020 01:15 - 06.12.2020 01:30","43447","44864"
"06.12.2020 01:30 - 06.12.2020 01:45","42921","44760"
"06.12.2020 01:45 - 06.12.2020 02:00","43009","44376"
"06.12.2020 02:00 - 06.12.2020 02:15","42339","44020"
"06.12.2020 02:15 - 06.12.2020 02:30","42244","43810"
"06.12.2020 02:30 - 06.12.2020 02:45","42039","43713"
"06.12.2020 02:45 - 06.12.2020 03:00","42034","43768"
"06.12.2020 03:00 - 06.12.2020 03:15","42034","43593"
"06.12.2020 03:15 - 06.12.2020 03:30","42111","43392"
"06.12.2020 03:30 - 06.12.2020 03:45","41896","43435"
"06.12.2020 03:45 - 06.12.2020 04:00","41800","43593"
"06.12.2020 04:00 - 06.12.2020 04:15","42007","43862"
"06.12.2020 04:15 - 06.12.2020 04:30","41957","43692"
"06.12.2020 04:30 - 06.12.2020 04:45","41851","43735"
"06.12.2020 04:45 - 06.12.2020 05:00","41965","44009"
"06.12.2020 05:00 - 06.12.2020 05:15","41875","44086"
"06.12.2020 05:15 - 06.12.2020 05:30","41719","43899"
"06.12.2020 05:30 - 06.12.2020 05:45","41735","43712"
"06.12.2020 05:45 - 06.12.2020 06:00","41565","43551"
"06.12.2020 06:00 - 06.12.2020 06:15","41673","43164"
"06.12.2020 06:15 - 06.12.2020 06:30","41756","43321"
"06.12.2020 06:30 - 06.12.2020 06:45","42110","43647"
"06.12.2020 06:45 - 06.12.2020 07:00","42532","44009"
"06.12.2020 07:00 - 06.12.2020 07:15","42890","44688"
"06.12.2020 07:15 - 06.12.2020 07:30","43384","45211"
"06.12.2020 07:30 - 06.12.2020 07:45","44292","46375"
"06.12.2020 07:45 - 06.12.2020 08:00","45206","47053"
"06.12.2020 08:00 - 06.12.2020 08:15","45768","48279"
"06.12.2020 08:15 - 06.12.2020 08:30","46743","49224"
"06.12.2020 08:30 - 06.12.2020 08:45","47688","50244"
"06.12.2020 08:45 - 06.12.2020 09:00","48480","50868"
"06.12.2020 09:00 - 06.12.2020 09:15","49336","51696"
"06.12.2020 09:15 - 06.12.2020 09:30","50323","52818"
"06.12.2020 09:30 - 06.12.2020 09:45","51179","53450"
"06.12.2020 09:45 - 06.12.2020 10:00","51698","53941"
"06.12.2020 10:00 - 06.12.2020 10:15","52297","54529"
"06.12.2020 10:15 - 06.12.2020 10:30","53279","54821"
"06.12.2020 10:30 - 06.12.2020 10:45","53407","55479"
"06.12.2020 10:45 - 06.12.2020 11:00","54024","56192"
"06.12.2020 11:00 - 06.12.2020 11:15","54911","57065"
"06.12.2020 11:15 - 06.12.2020 11:30","55572","58005"
"06.12.2020 11:30 - 06.12.2020 11:45","55873","58670"
"06.12.2020 11:45 - 06.12.2020 12:00","55758","58718"
"06.12.2020 12:00 - 06.12.2020 12:15","55695","58758"
"06.12.2020 12:15 - 06.12.2020 12:30","55130","58187"
"06.12.2020 12:30 - 06.12.2020 12:45","54700","58013"
"06.12.2020 12:45 - 06.12.2020 13:00","54286","57597"
"06.12.2020 13:00 - 06.12.2020 13:15","53842","56689"
"06.12.2020 13:15 - 06.12.2020 13:30","53702","56151"
"06.12.2020 13:30 - 06.12.2020 13:45","53325","55846"
"06.12.2020 13:45 - 06.12.2020 14:00","52567","55617"
"06.12.2020 14:00 - 06.12.2020 14:15","52158","55498"
"06.12.2020 14:15 - 06.12.2020 14:30","51624","55111"
"06.12.2020 14:30 - 06.12.2020 14:45","51453","54838"
"06.12.2020 14:45 - 06.12.2020 15:00","51302","54882"
"06.12.2020 15:00 - 06.12.2020 15:15","51447","54991"
"06.12.2020 15:15 - 06.12.2020 15:30","51191","55181"
"06.12.2020 15:30 - 06.12.2020 15:45","51397","55379"
"06.12.2020 15:45 - 06.12.2020 16:00","51637","55721"
"06.12.2020 16:00 - 06.12.2020 16:15","52137","56648"
"06.12.2020 16:15 - 06.12.2020 16:30","52549","57581"
"06.12.2020 16:30 - 06.12.2020 16:45","53630","58605"
"06.12.2020 16:45 - 06.12.2020 17:00","54735","59462"
"06.12.2020 17:00 - 06.12.2020 17:15","56345","60647"
"06.12.2020 17:15 - 06.12.2020 17:30","57010","61009"
"06.12.2020 17:30 - 06.12.2020 17:45","57483","61191"
"06.12.2020 17:45 - 06.12.2020 18:00","57772","61433"
"06.12.2020 18:00 - 06.12.2020 18:15","58085","61631"
"06.12.2020 18:15 - 06.12.2020 18:30","57922","61433"
"06.12.2020 18:30 - 06.12.2020 18:45","57648","61017"
"06.12.2020 18:45 - 06.12.2020 19:00","57311","60948"
"06.12.2020 19:00 - 06.12.2020 19:15","57014","60415"
"06.12.2020 19:15 - 06.12.2020 19:30","56327","59802"
"06.12.2020 19:30 - 06.12.2020 19:45","56211","59397"
"06.12.2020 19:45 - 06.12.2020 20:00","55740","58788"
"06.12.2020 20:00 - 06.12.2020 20:15","54690","58015"
"06.12.2020 20:15 - 06.12.2020 20:30","53953","57228"
"06.12.2020 20:30 - 06.12.2020 20:45","53478","56406"
"06.12.2020 20:45 - 06.12.2020 21:00","52768","56053"
"06.12.2020 21:00 - 06.12.2020 21:15","52623","55448"
"06.12.2020 21:15 - 06.12.2020 21:30","52201","55257"
"06.12.2020 21:30 - 06.12.2020 21:45","52055","54985"
"06.12.2020 21:45 - 06.12.2020 22:00","52427","55018"
"06.12.2020 22:00 - 06.12.2020 22:15","52652","55718"
"06.12.2020 22:15 - 06.12.2020 22:30","52337","55160"
"06.12.2020 22:30 - 06.12.2020 22:45","51626","54473"
"06.12.2020 22:45 - 06.12.2020 23:00","50841","53873"
"06.12.2020 23:00 - 06.12.2020 23:15","49932","53370"
"06.12.2020 23:15 - 06.12.2020 23:30","49128","52634"
"06.12.2020 23:30 - 06.12.2020 23:45","48346","52009"
"06.12.2020 23:45 - 07.12.2020 00:00","47854","51115"
"07.12.2020 00:00 - 07.12.2020 00:15","47777","50452"
"07.12.2020 00:15 - 07.12.2020 00:30","46952","49910"
"07.12.2020 00:30 - 07.12.2020 00:45","46320","49499"
"07.12.2020 00:45 - 07.12.2020 01:00","45863","48761"
"07.12.2020 01:00 - 07.12.2020 01:15","45768","48417"
"07.12.2020 01:15 - 07.12.2020 01:30","45351","48003"
"07.12.2020 01:30 - 07.12.2020 01:45","45021","47842"
"07.12.2020 01:45 - 07.12.2020 02:00","45053","47639"
"07.12.2020 02:00 - 07.12.2020 02:15","44041","47666"
"07.12.2020 02:15 - 07.12.2020 02:30","44080","47582"
"07.12.2020 02:30 - 07.12.2020 02:45","44013","47796"
"07.12.2020 02:45 - 07.12.2020 03:00","44229","47744"
"07.12.2020 03:00 - 07.12.2020 03:15","44326","47862"
"07.12.2020 03:15 - 07.12.2020 03:30","44652","48103"
"07.12.2020 03:30 - 07.12.2020 03:45","44657","48402"
"07.12.2020 03:45 - 07.12.2020 04:00","44633","48701"
"07.12.2020 04:00 - 07.12.2020 04:15","45041","49451"
"07.12.2020 04:15 - 07.12.2020 04:30","45413","49918"
"07.12.2020 04:30 - 07.12.2020 04:45","46214","50772"
"07.12.2020 04:45 - 07.12.2020 05:00","46690","51431"
"07.12.2020 05:00 - 07.12.2020 05:15","47877","52839"
"07.12.2020 05:15 - 07.12.2020 05:30","48602","53743"
"07.12.2020 05:30 - 07.12.2020 05:45","49854","55086"
"07.12.2020 05:45 - 07.12.2020 06:00","51669","56902"
"07.12.2020 06:00 - 07.12.2020 06:15","55184","59905"
"07.12.2020 06:15 - 07.12.2020 06:30","57579","62742"
"07.12.2020 06:30 - 07.12.2020 06:45","59867","64653"
"07.12.2020 06:45 - 07.12.2020 07:00","61826","66317"
"07.12.2020 07:00 - 07.12.2020 07:15","64063","69022"
"07.12.2020 07:15 - 07.12.2020 07:30","65065","70546"
"07.12.2020 07:30 - 07.12.2020 07:45","66122","71451"
"07.12.2020 07:45 - 07.12.2020 08:00","67057","71999"
"07.12.2020 08:00 - 07.12.2020 08:15","67342","72590"
"07.12.2020 08:15 - 07.12.2020 08:30","67748","72841"
"07.12.2020 08:30 - 07.12.2020 08:45","67873","73357"
"07.12.2020 08:45 - 07.12.2020 09:00","68054","73356"
"07.12.2020 09:00 - 07.12.2020 09:15","67789","73002"
"07.12.2020 09:15 - 07.12.2020 09:30","68277","73341"
"07.12.2020 09:30 - 07.12.2020 09:45","68511","73522"
"07.12.2020 09:45 - 07.12.2020 10:00","68686","73792"
"07.12.2020 10:00 - 07.12.2020 10:15","68628","73913"
"07.12.2020 10:15 - 07.12.2020 10:30","68990","74040"
"07.12.2020 10:30 - 07.12.2020 10:45","69009","74359"
"07.12.2020 10:45 - 07.12.2020 11:00","69050","74590"
"07.12.2020 11:00 - 07.12.2020 11:15","69238","75079"
"07.12.2020 11:15 - 07.12.2020 11:30","69636","75010"
"07.12.2020 11:30 - 07.12.2020 11:45","69665","75363"
"07.12.2020 11:45 - 07.12.2020 12:00","69885","75532"
"07.12.2020 12:00 - 07.12.2020 12:15","69120","75459"
"07.12.2020 12:15 - 07.12.2020 12:30","69197","75036"
"07.12.2020 12:30 - 07.12.2020 12:45","69063","75086"
"07.12.2020 12:45 - 07.12.2020 13:00","68878","75117"
"07.12.2020 13:00 - 07.12.2020 13:15","68947","74972"
"07.12.2020 13:15 - 07.12.2020 13:30","68900","74714"
"07.12.2020 13:30 - 07.12.2020 13:45","68252","74224"
"07.12.2020 13:45 - 07.12.2020 14:00","67613","73377"
"07.12.2020 14:00 - 07.12.2020 14:15","67452","73374"
"07.12.2020 14:15 - 07.12.2020 14:30","67420","72965"
"07.12.2020 14:30 - 07.12.2020 14:45","67385","72941"
"07.12.2020 14:45 - 07.12.2020 15:00","67270","72860"
"07.12.2020 15:00 - 07.12.2020 15:15","67174","72742"
"07.12.2020 15:15 - 07.12.2020 15:30","66846","72782"
"07.12.2020 15:30 - 07.12.2020 15:45","66906","72729"
"07.12.2020 15:45 - 07.12.2020 16:00","66711","72482"
"07.12.2020 16:00 - 07.12.2020 16:15","66781","72982"
"07.12.2020 16:15 - 07.12.2020 16:30","66910","73092"
"07.12.2020 16:30 - 07.12.2020 16:45","68114","74058"
"07.12.2020 16:45 - 07.12.2020 17:00","68527","74682"
"07.12.2020 17:00 - 07.12.2020 17:15","69391","75182"
"07.12.2020 17:15 - 07.12.2020 17:30","69482","75110"
"07.12.2020 17:30 - 07.12.2020 17:45","69925","75240"
"07.12.2020 17:45 - 07.12.2020 18:00","69973","75437"
"07.12.2020 18:00 - 07.12.2020 18:15","69547","74938"
"07.12.2020 18:15 - 07.12.2020 18:30","69778","74323"
"07.12.2020 18:30 - 07.12.2020 18:45","69254","74218"
"07.12.2020 18:45 - 07.12.2020 19:00","68961","74129"
"07.12.2020 19:00 - 07.12.2020 19:15","68526","73383"
"07.12.2020 19:15 - 07.12.2020 19:30","67734","72662"
"07.12.2020 19:30 - 07.12.2020 19:45","67457","71958"
"07.12.2020 19:45 - 07.12.2020 20:00","67152","71022"
"07.12.2020 20:00 - 07.12.2020 20:15","65937","69692"
"07.12.2020 20:15 - 07.12.2020 20:30","64366","68147"
"07.12.2020 20:30 - 07.12.2020 20:45","63214","67326"
"07.12.2020 20:45 - 07.12.2020 21:00","62263","65894"
"07.12.2020 21:00 - 07.12.2020 21:15","61489","65189"
"07.12.2020 21:15 - 07.12.2020 21:30","60645","64285"
"07.12.2020 21:30 - 07.12.2020 21:45","60001","63260"
"07.12.2020 21:45 - 07.12.2020 22:00","59070","62567"
"07.12.2020 22:00 - 07.12.2020 22:15","58900","62120"
"07.12.2020 22:15 - 07.12.2020 22:30","58214","61077"
"07.12.2020 22:30 - 07.12.2020 22:45","57138","60106"
"07.12.2020 22:45 - 07.12.2020 23:00","56040","59031"
"07.12.2020 23:00 - 07.12.2020 23:15","54463","57216"
"07.12.2020 23:15 - 07.12.2020 23:30","53514","56475"
"07.12.2020 23:30 - 07.12.2020 23:45","52845","55447"
"07.12.2020 23:45 - 08.12.2020 00:00","52159","54598"
"08.12.2020 00:00 - 08.12.2020 00:15","52340","53246"
"08.12.2020 00:15 - 08.12.2020 00:30","51378","52613"
"08.12.2020 00:30 - 08.12.2020 00:45","50904","52016"
"08.12.2020 00:45 - 08.12.2020 01:00","50385","51799"
"08.12.2020 01:00 - 08.12.2020 01:15","49936","51184"
"08.12.2020 01:15 - 08.12.2020 01:30","49404","50914"
"08.12.2020 01:30 - 08.12.2020 01:45","48990","50406"
"08.12.2020 01:45 - 08.12.2020 02:00","49051","50201"
"08.12.2020 02:00 - 08.12.2020 02:15","48028","49615"
"08.12.2020 02:15 - 08.12.2020 02:30","48109","49365"
"08.12.2020 02:30 - 08.12.2020 02:45","47951","49587"
"08.12.2020 02:45 - 08.12.2020 03:00","48218","49750"
"08.12.2020 03:00 - 08.12.2020 03:15","48272","49876"
"08.12.2020 03:15 - 08.12.2020 03:30","48602","49972"
"08.12.2020 03:30 - 08.12.2020 03:45","48496","50130"
"08.12.2020 03:45 - 08.12.2020 04:00","48709","50597"
"08.12.2020 04:00 - 08.12.2020 04:15","49075","51053"
"08.12.2020 04:15 - 08.12.2020 04:30","49511","51139"
"08.12.2020 04:30 - 08.12.2020 04:45","49817","51628"
"08.12.2020 04:45 - 08.12.2020 05:00","50410","52284"
"08.12.2020 05:00 - 08.12.2020 05:15","51379","53651"
"08.12.2020 05:15 - 08.12.2020 05:30","51782","54225"
"08.12.2020 05:30 - 08.12.2020 05:45","52905","55021"
"08.12.2020 05:45 - 08.12.2020 06:00","54184","56708"
"08.12.2020 06:00 - 08.12.2020 06:15","57392","59589"
"08.12.2020 06:15 - 08.12.2020 06:30","59349","61715"
"08.12.2020 06:30 - 08.12.2020 06:45","61431","63207"
"08.12.2020 06:45 - 08.12.2020 07:00","62903","64934"
"08.12.2020 07:00 - 08.12.2020 07:15","65010","67019"
"08.12.2020 07:15 - 08.12.2020 07:30","66222","68421"
"08.12.2020 07:30 - 08.12.2020 07:45","67182","69479"
"08.12.2020 07:45 - 08.12.2020 08:00","68001","70136"
"08.12.2020 08:00 - 08.12.2020 08:15","68368","71055"
"08.12.2020 08:15 - 08.12.2020 08:30","68646","71463"
"08.12.2020 08:30 - 08.12.2020 08:45","68840","71700"
"08.12.2020 08:45 - 08.12.2020 09:00","69006","71586"
"08.12.2020 09:00 - 08.12.2020 09:15","68551","71261"
"08.12.2020 09:15 - 08.12.2020 09:30","69075","71489"
"08.12.2020 09:30 - 08.12.2020 09:45","69353","71907"
"08.12.2020 09:45 - 08.12.2020 10:00","69588","71857"
"08.12.2020 10:00 - 08.12.2020 10:15","69618","71778"
"08.12.2020 10:15 - 08.12.2020 10:30","70199","71830"
"08.12.2020 10:30 - 08.12.2020 10:45","69939","71989"
"08.12.2020 10:45 - 08.12.2020 11:00","70058","72082"
"08.12.2020 11:00 - 08.12.2020 11:15","70603","72335"
"08.12.2020 11:15 - 08.12.2020 11:30","71054","72554"
"08.12.2020 11:30 - 08.12.2020 11:45","71043","72598"
"08.12.2020 11:45 - 08.12.2020 12:00","71373","72676"
"08.12.2020 12:00 - 08.12.2020 12:15","70443","72168"
"08.12.2020 12:15 - 08.12.2020 12:30","70271","71970"
"08.12.2020 12:30 - 08.12.2020 12:45","70255","72048"
"08.12.2020 12:45 - 08.12.2020 13:00","70261","71797"
"08.12.2020 13:00 - 08.12.2020 13:15","70157","72007"
"08.12.2020 13:15 - 08.12.2020 13:30","70222","71491"
"08.12.2020 13:30 - 08.12.2020 13:45","69307","70130"
"08.12.2020 13:45 - 08.12.2020 14:00","68908","69474"
"08.12.2020 14:00 - 08.12.2020 14:15","68657","69705"
"08.12.2020 14:15 - 08.12.2020 14:30","68333","70068"
"08.12.2020 14:30 - 08.12.2020 14:45","68094","70146"
"08.12.2020 14:45 - 08.12.2020 15:00","68132","70210"
"08.12.2020 15:00 - 08.12.2020 15:15","67884","70539"
"08.12.2020 15:15 - 08.12.2020 15:30","67516","70267"
"08.12.2020 15:30 - 08.12.2020 15:45","67412","70274"
"08.12.2020 15:45 - 08.12.2020 16:00","67362","70258"
"08.12.2020 16:00 - 08.12.2020 16:15","67407","71222"
"08.12.2020 16:15 - 08.12.2020 16:30","67441","71923"
"08.12.2020 16:30 - 08.12.2020 16:45","68824","72791"
"08.12.2020 16:45 - 08.12.2020 17:00","69334","73502"
"08.12.2020 17:00 - 08.12.2020 17:15","70481","73743"
"08.12.2020 17:15 - 08.12.2020 17:30","70624","73848"
"08.12.2020 17:30 - 08.12.2020 17:45","71151","74025"
"08.12.2020 17:45 - 08.12.2020 18:00","71078","74452"
"08.12.2020 18:00 - 08.12.2020 18:15","70830","74047"
"08.12.2020 18:15 - 08.12.2020 18:30","71026","74081"
"08.12.2020 18:30 - 08.12.2020 18:45","70326","73554"
"08.12.2020 18:45 - 08.12.2020 19:00","69695","73271"
"08.12.2020 19:00 - 08.12.2020 19:15","69566","72561"
"08.12.2020 19:15 - 08.12.2020 19:30","68377","71778"
"08.12.2020 19:30 - 08.12.2020 19:45","68207","71099"
"08.12.2020 19:45 - 08.12.2020 20:00","68020","70363"
"08.12.2020 20:00 - 08.12.2020 20:15","66430","68664"
"08.12.2020 20:15 - 08.12.2020 20:30","65079","67505"
"08.12.2020 20:30 - 08.12.2020 20:45","64327","66264"
"08.12.2020 20:45 - 08.12.2020 21:00","63241","65604"
"08.12.2020 21:00 - 08.12.2020 21:15","62354","64568"
"08.12.2020 21:15 - 08.12.2020 21:30","61566","63562"
"08.12.2020 21:30 - 08.12.2020 21:45","60855","62774"
"08.12.2020 21:45 - 08.12.2020 22:00","60234","61625"
"08.12.2020 22:00 - 08.12.2020 22:15","60043","61161"
"08.12.2020 22:15 - 08.12.2020 22:30","59328","60486"
"08.12.2020 22:30 - 08.12.2020 22:45","58396","59443"
"08.12.2020 22:45 - 08.12.2020 23:00","57121","58462"
"08.12.2020 23:00 - 08.12.2020 23:15","55869","57420"
"08.12.2020 23:15 - 08.12.2020 23:30","54928","56528"
"08.12.2020 23:30 - 08.12.2020 23:45","54149","55683"
"08.12.2020 23:45 - 09.12.2020 00:00","53454","54841"
"09.12.2020 00:00 - 09.12.2020 00:15","52758","54030"
"09.12.2020 00:15 - 09.12.2020 00:30","51898","53403"
"09.12.2020 00:30 - 09.12.2020 00:45","51359","53116"
"09.12.2020 00:45 - 09.12.2020 01:00","50918","52564"
"09.12.2020 01:00 - 09.12.2020 01:15","50563","51962"
"09.12.2020 01:15 - 09.12.2020 01:30","50040","51536"
"09.12.2020 01:30 - 09.12.2020 01:45","49690","51399"
"09.12.2020 01:45 - 09.12.2020 02:00","49727","50973"
"09.12.2020 02:00 - 09.12.2020 02:15","48726","50595"
"09.12.2020 02:15 - 09.12.2020 02:30","48780","50445"
"09.12.2020 02:30 - 09.12.2020 02:45","48642","50417"
"09.12.2020 02:45 - 09.12.2020 03:00","48764","50618"
"09.12.2020 03:00 - 09.12.2020 03:15","48908","50561"
"09.12.2020 03:15 - 09.12.2020 03:30","49144","50553"
"09.12.2020 03:30 - 09.12.2020 03:45","49117","50867"
"09.12.2020 03:45 - 09.12.2020 04:00","49181","51253"
"09.12.2020 04:00 - 09.12.2020 04:15","49475","51598"
"09.12.2020 04:15 - 09.12.2020 04:30","49923","51796"
"09.12.2020 04:30 - 09.12.2020 04:45","50333","52365"
"09.12.2020 04:45 - 09.12.2020 05:00","50816","53065"
"09.12.2020 05:00 - 09.12.2020 05:15","51793","54678"
"09.12.2020 05:15 - 09.12.2020 05:30","52329","55302"
"09.12.2020 05:30 - 09.12.2020 05:45","53407","56422"
"09.12.2020 05:45 - 09.12.2020 06:00","54882","57305"
"09.12.2020 06:00 - 09.12.2020 06:15","57942","60134"
"09.12.2020 06:15 - 09.12.2020 06:30","60026","62279"
"09.12.2020 06:30 - 09.12.2020 06:45","62015","64391"
"09.12.2020 06:45 - 09.12.2020 07:00","63680","66017"
"09.12.2020 07:00 - 09.12.2020 07:15","65642","68397"
"09.12.2020 07:15 - 09.12.2020 07:30","66281","69668"
"09.12.2020 07:30 - 09.12.2020 07:45","67323","70711"
"09.12.2020 07:45 - 09.12.2020 08:00","68557","71541"
"09.12.2020 08:00 - 09.12.2020 08:15","68759","72064"
"09.12.2020 08:15 - 09.12.2020 08:30","69045","72164"
"09.12.2020 08:30 - 09.12.2020 08:45","69306","72241"
"09.12.2020 08:45 - 09.12.2020 09:00","69433","72286"
"09.12.2020 09:00 - 09.12.2020 09:15","69165","72097"
"09.12.2020 09:15 - 09.12.2020 09:30","69804","72631"
"09.12.2020 09:30 - 09.12.2020 09:45","70146","72935"
"09.12.2020 09:45 - 09.12.2020 10:00","70444","73158"
"09.12.2020 10:00 - 09.12.2020 10:15","70196","73476"
"09.12.2020 10:15 - 09.12.2020 10:30","70523","73698"
"09.12.2020 10:30 - 09.12.2020 10:45","70438","73948"
"09.12.2020 10:45 - 09.12.2020 11:00","70385","73902"
"09.12.2020 11:00 - 09.12.2020 11:15","70857","74348"
"09.12.2020 11:15 - 09.12.2020 11:30","71281","74765"
"09.12.2020 11:30 - 09.12.2020 11:45","71156","75001"
"09.12.2020 11:45 - 09.12.2020 12:00","71341","74890"
"09.12.2020 12:00 - 09.12.2020 12:15","70503","74907"
"09.12.2020 12:15 - 09.12.2020 12:30","70580","74622"
"09.12.2020 12:30 - 09.12.2020 12:45","70425","74434"
"09.12.2020 12:45 - 09.12.2020 13:00","70452","74298"
"09.12.2020 13:00 - 09.12.2020 13:15","70441","74218"
"09.12.2020 13:15 - 09.12.2020 13:30","70465","73869"
"09.12.2020 13:30 - 09.12.2020 13:45","69666","73319"
"09.12.2020 13:45 - 09.12.2020 14:00","69060","72994"
"09.12.2020 14:00 - 09.12.2020 14:15","69206","72713"
"09.12.2020 14:15 - 09.12.2020 14:30","69066","72691"
"09.12.2020 14:30 - 09.12.2020 14:45","68735","72733"
"09.12.2020 14:45 - 09.12.2020 15:00","68540","72526"
"09.12.2020 15:00 - 09.12.2020 15:15","68672","72488"
"09.12.2020 15:15 - 09.12.2020 15:30","68180","72405"
"09.12.2020 15:30 - 09.12.2020 15:45","68160","72278"
"09.12.2020 15:45 - 09.12.2020 16:00","68019","71914"
"09.12.2020 16:00 - 09.12.2020 16:15","67867","72387"
"09.12.2020 16:15 - 09.12.2020 16:30","68028","72673"
"09.12.2020 16:30 - 09.12.2020 16:45","69279","73367"
"09.12.2020 16:45 - 09.12.2020 17:00","69480","73851"
"09.12.2020 17:00 - 09.12.2020 17:15","70270","74150"
"09.12.2020 17:15 - 09.12.2020 17:30","70341","74330"
"09.12.2020 17:30 - 09.12.2020 17:45","70652","74468"
"09.12.2020 17:45 - 09.12.2020 18:00","70596","74686"
"09.12.2020 18:00 - 09.12.2020 18:15","70400","74047"
"09.12.2020 18:15 - 09.12.2020 18:30","70495","73564"
"09.12.2020 18:30 - 09.12.2020 18:45","69934","73444"
"09.12.2020 18:45 - 09.12.2020 19:00","69483","72909"
"09.12.2020 19:00 - 09.12.2020 19:15","69506","72507"
"09.12.2020 19:15 - 09.12.2020 19:30","68767","71798"
"09.12.2020 19:30 - 09.12.2020 19:45","68270","71132"
"09.12.2020 19:45 - 09.12.2020 20:00","67999","70317"
"09.12.2020 20:00 - 09.12.2020 20:15","66678","68860"
"09.12.2020 20:15 - 09.12.2020 20:30","65196","67717"
"09.12.2020 20:30 - 09.12.2020 20:45","64133","66824"
"09.12.2020 20:45 - 09.12.2020 21:00","63142","65967"
"09.12.2020 21:00 - 09.12.2020 21:15","62166","65109"
"09.12.2020 21:15 - 09.12.2020 21:30","61259","64121"
"09.12.2020 21:30 - 09.12.2020 21:45","60621","63223"
"09.12.2020 21:45 - 09.12.2020 22:00","59751","62175"
"09.12.2020 22:00 - 09.12.2020 22:15","59538","61984"
"09.12.2020 22:15 - 09.12.2020 22:30","58889","61036"
"09.12.2020 22:30 - 09.12.2020 22:45","57748","60226"
"09.12.2020 22:45 - 09.12.2020 23:00","56711","59227"
"09.12.2020 23:00 - 09.12.2020 23:15","55433","58346"
"09.12.2020 23:15 - 09.12.2020 23:30","54447","57498"
"09.12.2020 23:30 - 09.12.2020 23:45","53680","56637"
"09.12.2020 23:45 - 10.12.2020 00:00","53149","56176"
"10.12.2020 00:00 - 10.12.2020 00:15","52351","55022"
"10.12.2020 00:15 - 10.12.2020 00:30","51476","54288"
"10.12.2020 00:30 - 10.12.2020 00:45","50959","53514"
"10.12.2020 00:45 - 10.12.2020 01:00","50517","52765"
"10.12.2020 01:00 - 10.12.2020 01:15","49469","52173"
"10.12.2020 01:15 - 10.12.2020 01:30","49166","51598"
"10.12.2020 01:30 - 10.12.2020 01:45","48830","51122"
"10.12.2020 01:45 - 10.12.2020 02:00","48613","50847"
"10.12.2020 02:00 - 10.12.2020 02:15","48158","50538"
"10.12.2020 02:15 - 10.12.2020 02:30","48206","50405"
"10.12.2020 02:30 - 10.12.2020 02:45","48167","50500"
"10.12.2020 02:45 - 10.12.2020 03:00","48154","50630"
"10.12.2020 03:00 - 10.12.2020 03:15","48321","50650"
"10.12.2020 03:15 - 10.12.2020 03:30","48516","50608"
"10.12.2020 03:30 - 10.12.2020 03:45","48357","50841"
"10.12.2020 03:45 - 10.12.2020 04:00","48377","50985"
"10.12.2020 04:00 - 10.12.2020 04:15","48872","51730"
"10.12.2020 04:15 - 10.12.2020 04:30","49098","52120"
"10.12.2020 04:30 - 10.12.2020 04:45","49321","52581"
"10.12.2020 04:45 - 10.12.2020 05:00","49782","52941"
"10.12.2020 05:00 - 10.12.2020 05:15","50687","54456"
"10.12.2020 05:15 - 10.12.2020 05:30","51321","55376"
"10.12.2020 05:30 - 10.12.2020 05:45","52384","56648"
